dist,x_pos,y_pos,width,height,devi
70,699.2623291015625,23.805559158325195,510.75146484375,613.015869140625,-260.7376708984375
70,699.0134887695312,24.785188674926758,511.51690673828125,613.3770751953125,-260.98651123046875
80,730.4390869140625,12.087417602539062,465.8671875,576.8054809570312,-229.5609130859375
80,730.680908203125,12.164632797241211,465.41259765625,577.3073120117188,-229.319091796875
80,729.9190673828125,13.227302551269531,466.4217529296875,575.8291015625,-230.0809326171875
80,729.8031616210938,13.39010238647461,465.71649169921875,575.373046875,-230.19683837890625
80,729.1349487304688,12.954264640808105,466.83392333984375,577.4203491210938,-230.86505126953125
90,747.5093994140625,-8.346556663513184,414.468505859375,515.4180908203125,-212.4906005859375
90,748.129150390625,-6.196353435516357,414.616455078125,512.992431640625,-211.870849609375
90,749.0565795898438,-7.5855712890625,413.40887451171875,515.11181640625,-210.94342041015625
90,747.1840209960938,-8.855409622192383,414.20172119140625,515.8456420898438,-212.81597900390625
90,748.1679077148438,-6.7570905685424805,414.91326904296875,512.8460998535156,-211.83209228515625
100,777.6743774414062,8.57910442352295,351.05291748046875,454.1549072265625,-182.32562255859375
100,777.5017700195312,8.382589340209961,351.31695556640625,455.5346984863281,-182.49822998046875
100,777.1091918945312,8.15432357788086,351.57611083984375,455.0870361328125,-182.89080810546875
100,777.459228515625,8.245733261108398,351.2960205078125,454.5865478515625,-182.540771484375
100,776.67431640625,8.881802558898926,352.3909912109375,454.395751953125,-183.32568359375
110,771.1372680664062,21.408050537109375,348.57513427734375,373.42315673828125,-188.86273193359375
110,771.6918334960938,19.05245018005371,348.19708251953125,374.5758972167969,-188.30816650390625
110,771.2239990234375,20.041460037231445,348.2901611328125,374.2027282714844,-188.7760009765625
110,771.058837890625,12.892064094543457,315.8907470703125,391.2125549316406,-188.941162109375
110,769.5487670898438,12.462438583374023,318.18060302734375,391.98193359375,-190.45123291015625
120,811.4864501953125,12.25847339630127,315.6575927734375,337.2172546386719,-148.5135498046875
120,813.5565795898438,12.731325149536133,311.94805908203125,336.58953857421875,-146.44342041015625
120,813.2108154296875,13.496269226074219,312.92626953125,336.71844482421875,-146.7891845703125
120,812.9789428710938,12.501883506774902,313.75421142578125,337.1398620605469,-147.02105712890625
120,810.7510375976562,10.813926696777344,317.00775146484375,338.0146789550781,-149.24896240234375
130,818.28271484375,21.30302619934082,269.61962890625,300.66510009765625,-141.71728515625
130,818.2081909179688,19.935453414916992,268.36651611328125,299.50946044921875,-141.79180908203125
130,818.2670288085938,21.23633575439453,268.92803955078125,299.5067443847656,-141.73297119140625
130,821.0493774414062,21.424837112426758,266.18646240234375,299.0063171386719,-138.95062255859375
130,817.4959106445312,19.717954635620117,268.90814208984375,300.0367431640625,-142.50408935546875
140,822.6535034179688,21.120996475219727,251.80059814453125,273.7375183105469,-137.34649658203125
140,822.8143920898438,22.734586715698242,252.71429443359375,271.6703796386719,-137.18560791015625
140,822.5806884765625,23.06856918334961,250.7022705078125,271.2240905761719,-137.4193115234375
140,823.815673828125,22.150754928588867,251.2022705078125,272.4157409667969,-136.184326171875
140,822.695556640625,21.771984100341797,252.6964111328125,272.61505126953125,-137.304443359375
150,829.5469970703125,14.194273948669434,245.5535888671875,255.633056640625,-130.4530029296875
150,828.8609619140625,13.872408866882324,245.54638671875,256.34442138671875,-131.1390380859375
150,830.4451904296875,13.529582977294922,244.0240478515625,256.28550720214844,-129.5548095703125
150,823.509765625,13.555049896240234,250.066650390625,255.05068969726562,-136.490234375
150,827.9357299804688,13.067384719848633,246.31390380859375,256.55181884765625,-132.06427001953125
160,813.7862548828125,-21.91449737548828,259.9637451171875,245.16757202148438,-146.2137451171875
160,821.9348754882812,-22.354583740234375,252.91973876953125,226.6019287109375,-138.06512451171875
170,817.408935546875,-32.03120803833008,250.71875,234.025146484375,-142.591064453125
170,822.7984008789062,-33.97248840332031,247.60943603515625,240.12547302246094,-137.20159912109375
170,820.215576171875,-34.19504165649414,244.737548828125,240.5328369140625,-139.784423828125
170,818.8635864257812,-31.80723762512207,245.79656982421875,240.50506591796875,-141.13641357421875
170,825.49755859375,-30.137371063232422,237.3231201171875,239.33041381835938,-134.50244140625
180,813.8338012695312,-25.782045364379883,235.12274169921875,218.0863494873047,-146.16619873046875
180,812.848876953125,-26.693832397460938,236.2017822265625,217.8369903564453,-147.151123046875
180,816.9456787109375,-24.708480834960938,232.1864013671875,215.9398193359375,-143.0543212890625
180,817.4142456054688,-26.73697853088379,229.34637451171875,217.2110595703125,-142.58575439453125
180,813.9323120117188,-26.47330665588379,235.16937255859375,217.30303955078125,-146.06768798828125
190,827.5947265625,-24.55091094970703,223.0628662109375,193.84750366210938,-132.4052734375
190,826.8026123046875,-22.692358016967773,223.3634033203125,192.54522705078125,-133.1973876953125
190,807.7014770507812,-13.570201873779297,235.48126220703125,175.3787384033203,-152.29852294921875
190,806.7316284179688,-15.214426040649414,235.05682373046875,177.328369140625,-153.26837158203125
190,826.8590698242188,-24.002838134765625,221.10223388671875,193.9613037109375,-133.14093017578125
200,792.5001831054688,-15.75594711303711,236.91644287109375,162.85830688476562,-167.49981689453125
200,795.7349243164062,-16.59474754333496,232.90277099609375,163.95187377929688,-164.26507568359375
200,796.0206909179688,-15.047767639160156,231.74688720703125,160.30197143554688,-163.97930908203125
200,798.41357421875,-16.14092254638672,228.17529296875,161.51568603515625,-161.58642578125
200,795.6052856445312,-14.958044052124023,233.43572998046875,162.3574981689453,-164.39471435546875
