dist,x_pos,y_pos,width,height,devi
40,171.20571899414062,246.6726531982422,314.102294921875,225.81480407714844,-148.79428100585938
40,127.29801177978516,257.40216064453125,351.3165588378906,230.31076049804688,-192.70198822021484
40,122.94859313964844,255.8640289306641,357.58026123046875,230.2601776123047,-197.0514068603516
40,123.39064025878906,255.7567443847656,355.93682861328125,230.7774353027344,-196.6093597412109
40,122.5017547607422,255.80010986328125,357.153076171875,230.26144409179688,-197.4982452392578
50,162.55661010742188,239.8140869140625,295.0986633300781,245.284912109375,-157.44338989257812
50,162.71414184570312,239.4581298828125,295.1531677246094,245.44174194335938,-157.28585815429688
50,162.47161865234375,239.52137756347656,295.14794921875,245.4507598876953,-157.52838134765625
50,163.0482635498047,239.3677520751953,294.846435546875,245.3236541748047,-156.9517364501953
50,178.79501342773438,215.76193237304688,263.4624938964844,262.3825988769531,-141.20498657226562
50,159.65406799316406,62.47811889648438,327.69146728515625,347.5299377441406,-80.34593200683594
50,158.1475372314453,239.673583984375,295.87353515625,245.01541137695312,-161.8524627685547
50,159.40065002441406,62.81477355957031,328.39288330078125,346.1763916015625,-80.59934997558594
50,158.4224395751953,239.8052978515625,295.16717529296875,245.35650634765625,-161.5775604248047
50,159.0023956298828,62.87635803222656,328.4197998046875,345.68475341796875,-80.99760437011719
50,159.14804077148438,62.7978515625,328.0606994628906,345.7687072753906,-80.85195922851562
50,157.96588134765625,240.01991271972656,296.1981201171875,244.8135223388672,-162.03411865234375
50,158.33233642578125,240.09063720703125,295.7275390625,244.85150146484366,-161.66766357421875
50,176.9449462890625,217.3036346435547,263.54656982421875,262.1620483398437,-143.0550537109375
50,171.578857421875,246.8034820556641,313.74798583984375,225.8023834228516,-148.421142578125
50,171.42242431640625,246.4708251953125,314.60107421875,225.66619873046875,-148.57757568359375
50,189.7418365478516,217.8009490966797,257.0507202148437,259.3824462890625,-130.25816345214844
50,171.25637817382812,246.40545654296875,314.8896484375,225.5834045410156,-148.74362182617188
50,171.3812255859375,246.2898101806641,313.89849853515625,226.1990203857422,-148.6187744140625
50,223.6548156738281,33.088043212890625,257.12460327148443,305.2177734375,-16.345184326171875
60,178.3466339111328,215.8314666748047,264.59124755859375,261.8011474609375,-141.6533660888672
60,189.768798828125,217.56333923339844,257.1928100585937,259.7929077148437,-130.231201171875
60,179.0125274658203,215.1826934814453,262.93902587890625,263.12750244140625,-140.9874725341797
60,178.512451171875,215.96432495117188,264.26910400390625,261.8356628417969,-141.487548828125
60,189.45989990234372,217.53317260742188,258.3790283203125,259.73388671875,-130.54010009765622
60,189.6906280517578,217.60028076171875,258.1508178710937,259.3572998046875,-130.30937194824222
60,224.1120147705078,33.105411529541016,256.8135223388672,304.7164306640625,-15.887985229492188
60,189.6621398925781,217.5432586669922,257.697998046875,259.9144287109375,-130.33786010742188
60,205.3443298339844,211.8104553222656,227.720947265625,258.53762817382807,-114.65567016601562
60,223.2330322265625,32.95766830444336,257.803955078125,306.6809997558594,-16.7669677734375
60,176.7542724609375,217.2276763916016,264.24237060546875,262.2799072265625,-143.2457275390625
60,177.06069946289062,217.51708984375,263.83609008789057,261.7232666015625,-142.93930053710938
60,176.94473266601562,217.4638671875,263.9013061523437,262.04489135742193,-143.05526733398438
60,186.3998260498047,213.95948791503903,232.2165985107422,259.68682861328125,-133.60017395019528
60,193.35931396484375,211.33001708984375,229.22998046875,259.0308837890625,-126.64068603515625
60,178.62374877929688,215.260498046875,263.6521911621094,263.3031005859375,-141.37625122070312
60,242.26681518554688,16.743106842041016,238.15670776367188,269.826904296875,2.266815185546875
60,177.04257202148438,217.825439453125,263.19149780273443,261.66598510742193,-142.95742797851562
60,224.1527557373047,33.07489776611328,256.498275756836,305.5346984863281,-15.847244262695312
60,222.9800720214844,32.88268280029297,257.88021850585943,305.7296142578125,-17.019927978515625
70,197.48486328125,207.40037536621094,208.40435791015625,259.90283203125,-122.51513671875
70,193.43426513671875,211.6081085205078,229.07757568359375,258.790771484375,-126.56573486328125
70,194.0369873046875,211.37503051757812,228.64743041992188,259.81231689453125,-125.9630126953125
70,193.73135375976562,211.84573364257812,228.56637573242188,258.91119384765625,-126.26864624023438
70,193.3831787109375,211.602294921875,228.94549560546875,258.8367614746094,-126.6168212890625
70,242.7284240722656,17.93259048461914,237.43258666992188,268.24639892578125,2.728424072265625
70,186.80113220214844,213.1592559814453,231.26231384277344,260.09765625,-133.19886779785156
70,205.7854461669922,212.5083923339844,227.3611602783203,257.86181640625,-114.2145538330078
70,205.25634765625,212.03309631347656,227.49359130859372,258.41754150390625,-114.74365234375
70,205.23236083984372,212.4075927734375,227.2065734863281,257.97805786132807,-114.76763916015624
70,205.40280151367188,211.95944213867188,227.96176147460938,258.70327758789057,-114.59719848632812
70,186.8695831298828,212.68597412109366,231.7509613037109,260.76904296875,-133.13041687011722
70,253.8403625488281,17.636396408081055,211.8453063964844,232.80145263671875,13.840362548828125
70,242.23678588867188,17.740901947021484,238.46383666992188,268.73895263671875,2.236785888671875
70,201.75961303710938,206.9257659912109,206.10150146484372,262.2274780273437,-118.24038696289062
70,242.6626739501953,17.828407287597656,237.4467620849609,268.45147705078125,2.6626739501953125
70,187.41015625,213.35272216796875,230.9129638671875,259.7279052734375,-132.58984375
70,186.59555053710938,212.6519470214844,232.16940307617188,260.85107421875,-133.40444946289062
70,241.88011169433602,17.011970520019528,238.4079132080078,269.01669311523443,1.8801116943359373
70,199.20584106445312,207.6626281738281,201.96896362304688,261.60006713867193,-120.79415893554688
80,201.49978637695312,207.53684997558597,206.60321044921875,260.68487548828125,-118.50021362304688
80,201.3083038330078,207.05789184570312,207.3876800537109,261.59603881835943,-118.6916961669922
80,201.56298828125,207.33534240722656,206.9775695800781,260.79754638671875,-118.43701171875
80,199.73773193359366,207.69859313964844,203.631591796875,261.6571044921875,-120.26226806640624
80,199.10861206054688,207.96560668945312,202.48257446289062,261.432861328125,-120.89138793945312
80,211.52749633789062,203.30747985839844,185.11148071289062,245.21665954589844,-108.47250366210938
80,208.92758178710938,205.85519409179688,188.00143432617188,245.4497375488281,-111.07241821289062
80,253.451416015625,18.016334533691406,212.37255859375,232.83331298828125,13.451416015625
80,199.88970947265625,207.6483154296875,203.50161743164062,261.70440673828125,-120.11029052734376
80,197.54721069335938,207.097900390625,208.83639526367188,259.8948669433594,-122.45278930664062
80,197.8105926513672,207.8528594970703,207.2063751220703,259.3953857421875,-122.18940734863281
80,197.8822021484375,207.34255981445312,207.86358642578125,260.06854248046875,-122.1177978515625
80,197.65908813476562,207.14047241210938,207.76580810546875,259.7027893066406,-122.34091186523438
80,210.7615966796875,203.82444763183594,185.39227294921875,243.32371520996094,-109.2384033203125
80,201.18560791015625,207.9117431640625,206.99932861328125,260.21914672851557,-118.81439208984376
80,253.1850891113281,18.277795791625977,212.256103515625,232.3121795654297,13.185089111328125
80,253.20541381835938,18.30764389038086,212.47055053710938,232.289306640625,13.205413818359375
80,199.18701171875,207.96429443359366,202.22808837890625,261.15597534179693,-120.81298828125
80,253.41439819335938,17.598703384399414,212.16964721679688,232.8307342529297,13.414398193359375
80,259.5206298828125,11.80173397064209,194.7578125,207.84829711914062,19.5206298828125
90,225.0834045410156,189.78802490234366,165.18203735351562,223.07144165039062,-94.91659545898438
90,211.7176055908203,203.0206298828125,185.0615692138672,245.10089111328125,-108.28239440917969
90,211.46630859375,204.4125518798828,184.04327392578125,243.59425354003903,-108.53369140625
90,210.257080078125,204.54339599609372,187.95602416992188,247.22552490234372,-109.742919921875
90,259.7540283203125,11.684346199035645,194.50799560546875,208.22348022460938,19.7540283203125
90,211.45504760742188,204.37799072265625,184.6040954589844,244.05670166015625,-108.54495239257812
90,259.61553955078125,11.745750427246096,194.7679443359375,207.61538696289062,19.61553955078125
90,259.4051513671875,12.216653823852539,194.80453491210938,207.3227844238281,19.4051513671875
90,259.09918212890625,12.112504959106445,194.9461669921875,207.5893859863281,19.09918212890625
90,211.91452026367188,203.56283569335938,184.78021240234366,244.14614868164062,-108.08547973632812
90,210.44845581054688,203.92221069335938,187.34597778320312,246.92691040039062,-109.55154418945312
90,221.67510986328125,190.1809234619141,161.55670166015625,226.6503143310547,-98.32489013671876
90,266.06707763671875,-1.131441593170166,176.67578125,170.7598419189453,26.06707763671875
90,210.5899658203125,203.9318084716797,185.08416748046875,243.6099090576172,-109.4100341796875
90,210.62928771972656,203.9204559326172,185.23545837402344,243.3887176513672,-109.37071228027344
90,210.60997009277344,203.92625427246094,185.3631134033203,242.74607849121094,-109.39002990722656
90,210.49197387695312,204.6614227294922,185.08612060546875,242.16294860839844,-109.50802612304688
90,224.93533325195312,187.5403289794922,167.0455322265625,229.25596618652344,-95.06466674804688
90,210.32818603515625,203.55453491210938,188.09884643554688,247.55642700195312,-109.67181396484376
90,209.8843688964844,204.4835968017578,186.9145812988281,247.18165588378903,-110.11563110351562
100,225.59429931640625,187.03265380859375,167.25982666015625,229.08316040039062,-94.40570068359375
100,225.43930053710938,186.9530792236328,167.31765747070312,229.5023651123047,-94.56069946289062
100,221.12603759765625,187.39236450195312,163.20159912109375,228.2568359375,-98.87396240234376
100,221.4221954345703,187.9049530029297,162.3394012451172,228.8171844482422,-98.57780456542969
100,225.42294311523438,186.486083984375,167.67486572265625,229.75872802734375,-94.57705688476562
100,266.25698852539057,-0.8325219154357909,176.17462158203125,170.45166015625,26.256988525390625
100,225.07164001464844,190.74632263183602,165.0099334716797,223.4516448974609,-94.92835998535156
100,225.1824188232422,190.22879028320312,164.42503356933594,222.7176513671875,-94.8175811767578
100,225.19515991210938,190.5855407714844,164.05715942382812,222.8526611328125,-94.80484008789062
100,266.13583374023443,-1.0738992691040041,176.41848754882812,170.2329559326172,26.13583374023437
100,266.185546875,-0.7647013664245605,176.58355712890625,169.8054962158203,26.185546875
100,225.19325256347656,190.43048095703125,164.8534393310547,223.39028930664062,-94.80674743652344
100,266.16909790039057,-0.8713316917419434,176.25473022460938,170.3828125,26.169097900390625
100,221.35382080078125,187.87713623046875,163.1239013671875,227.6733703613281,-98.64617919921876
100,221.54156494140625,189.9379730224609,161.7857666015625,226.1716766357422,-98.45843505859376
100,225.40374755859375,185.1048583984375,168.3372802734375,228.85415649414062,-94.59625244140625
